store,phone,street,city,state,zipCode,isOpen,storeTime,latitude,longitude,carryoutEta,deliveryEta
1945,612-823-3030,4552 Bloomington Ave,Minneapolis,MN,55407,False,2022-12-27 04:23:45,44.920578,-93.252409,15-30,15-30
1957,507-334-3954,629 4th St Nw,Faribault,MN,55021,False,2022-12-27 04:23:46,44.294278,-93.279487,18-33,18-33
1962,218-773-2121,130 Gateway Drive,East Grand Forks,MN,56721,False,2022-12-27 04:23:46,47.93629,-97.018894,15-30,15-30
1955,651-430-3030,5863 NEAL AVE N,Oak Park Heights,MN,55082,False,2022-12-27 04:23:46,45.0339,-92.846,20-30,20-30
1964,218-297-3030,7295 Glory Rd,Baxter,MN,56425,False,2022-12-27 04:23:46,46.342173,-94.249709,20-30,20-30
1960,320-259-1900,616 2nd Street S,St. Cloud,MN,56301,False,2022-12-27 04:23:46,45.558281,-94.158271,20-35,20-35
1954,763-571-4240,5164 Central ave,Columbia Heights,MN,55421,False,2022-12-27 04:23:45,45.062149,-93.247668,20-35,20-35
1958,507-373-3331,910 S Broadway Ave,Albert Lea,MN,56007,False,2022-12-27 04:23:46,43.641386,-93.368659,19-29,19-29
1968,952-440-3030,4995 160th Street,Prior Lake,MN,55372,False,2022-12-27 04:23:46,44.716955,-93.419345,13-23,13-23
1953,507-359-7711,315 N Minnesota Street,New Ulm,MN,56073,False,2022-12-27 04:23:45,44.3165,-94.4621,20-31,20-31
1963,507-833-8888,107 S State Street,Waseca,MN,56093,False,2022-12-27 04:23:46,44.077177,-93.507482,20-30,20-30
1965,763-658-4916,205 5th Street North,Waverly,MN,55390,False,2022-12-27 04:23:46,45.066621,-93.968227,20-30,20-30
1967,651-437-3930,103 W 23rd Street,Hastings,MN,55033,False,2022-12-27 04:23:46,44.7224,-92.8514,30-40,30-40
1961,320-251-4885,202 2nd Ave North,Sauk Rapids,MN,56379,False,2022-12-27 04:23:46,45.591681,-94.167738,20-35,20-35
1973,952-448-4408,503 Chestnut,Chaska,MN,55318,False,2022-12-27 04:23:46,44.788454,-93.601598,20-35,20-35
1970,507-663-1221,110 4th St E,Northfield,MN,55057,False,2022-12-27 04:23:46,44.45609,-93.159468,25-35,25-35
1972,218-963-5100,24400 Smiley Road,Nisswa,MN,56468,False,2022-12-27 04:23:46,46.506058,-94.295597,20-30,20-30
1971,763-786-2383,2548 Highway 10 Ne,Moundsview,MN,55112,False,2022-12-27 04:23:46,45.10652,-93.212774,15-15,15-15
1975,651-455-5064,6635 Cahill Ave,Inver Grove Heights,MN,55076,False,2022-12-27 04:23:47,44.8532,-93.0451,15-30,15-30
1974,952-472-3030,5309 Shoreline Drive,Mound,MN,55364,False,2022-12-27 04:23:46,44.93625,-93.65829,30-45,30-45
1966,763-557-9999,3900 Vinewood Lane #23,Plymouth,MN,55441,False,2022-12-27 04:23:46,45.0258,-93.4489,20-35,20-35
1977,218-510-0696,629 7th Ave,Two Harbors,MN,55616,False,2022-12-27 04:23:47,47.025648,-91.672546,20-30,20-30
1982,218-237-3344,1303 Charles St,Park Rapids,MN,56470,False,2022-12-27 04:23:47,46.925516,-95.033919,20-30,20-30
1976,952-934-6878,400 W 78th St,Chanhassen,MN,55317,False,2022-12-27 04:23:47,44.86281,-93.531192,20-31,20-31
1969,763-247-8880,726 Martin Ave,Big Lake,MN,55309,False,2022-12-27 04:23:46,45.334255,-93.734376,12-22,12-22
1984,218-262-6695,2508 E Beltline,Hibbing,MN,55746,False,2022-12-27 04:23:47,47.420005,-92.922946,20-30,20-30
1980,651-423-6090,14875 South Robert Trail,Rosemount,MN,55068,False,2022-12-27 04:23:47,44.733073,-93.128825,20-30,20-30
1986,218-728-3627,1701 Woodland Ave,Duluth,MN,55803,False,2022-12-27 04:23:47,46.8223,-92.0742,30-40,30-40
1985,218-722-3030,112 E 2nd St,Duluth,MN,55805,False,2022-12-27 04:23:47,46.789483,-92.098461,20-30,20-30
1993,952-892-1212,17823 Kenwood Trail,Lakeville,MN,55044,False,2022-12-27 04:23:47,44.6908,-93.2829,20-30,20-30
1983,218-736-5411,126 W Cavour Ave,Fergus Falls,MN,56537,False,2022-12-27 04:23:47,46.284563,-96.07456,23-38,23-38
1981,218-681-6000,209 North Brooks Ave,Thief River Falls,MN,56701,False,2022-12-27 04:23:47,48.11865,-96.190902,23-38,23-38
1994,218-326-9444,1200  Pokegama Ave S #80,Grand Rapids,MN,55744,False,2022-12-27 04:23:47,47.219301,-93.527643,20-30,20-30
1990,320-235-3030,602 South First Street,Willmar,MN,56201,False,2022-12-27 04:23:47,45.119441,-95.04355,20-35,20-35
1979,218-281-3671,601 North Broadway,Crookston,MN,56716,False,2022-12-27 04:23:47,47.7786,-96.6033,23-38,23-38
1987,218-499-0099,1216 Cloquet Ave,Cloquet,MN,55720,False,2022-12-27 04:23:47,46.721622,-92.450732,14-29,14-29
1989,651-464-7080,132 N Lake Street,Forest Lake,MN,55025,False,2022-12-27 04:23:47,45.2807,-92.9848,20-30,20-30
1991,320-587-7070,111 Main Street South,Hutchinsonn,MN,55350,False,2022-12-27 04:23:47,44.8908,-94.3689,13-23,13-23
2006,262-637-7000,5100 Washington Ave,Racine,WI,53406,False,2022-12-27 04:23:48,42.71907,-87.84077,15-25,15-25
1992,320-632-2371,107 Second Street Ne,Little Falls,MN,56345,False,2022-12-27 04:23:47,45.9765,-94.361,30-40,30-40
2007,715-417-3110,2388 State Road 35,Osceola,WI,54020,False,2022-12-27 04:23:48,45.342507,-92.649515,20-30,20-30
2001,608-269-3333,1009 West Wisconsin Street,Sparta,WI,54656,False,2022-12-27 04:23:48,43.938634,-90.824885,25-35,25-35
2005,608-788-3030,2402 State Rd,La Crosse,WI,54601,False,2022-12-27 04:23:47,43.796658,-91.21957,25-35,25-35
2008,414-425-1511,7190 S 76th ST,Franklin,WI,53132,False,2022-12-27 04:23:48,42.9134,-88.0075,17-27,17-27
2000,715-394-7777,1204 Bellknap Street,Superior,WI,54880,False,2022-12-27 04:23:47,46.7205,-92.0952,20-30,20-30
2015,608-222-2800,4680 Cottage Grove Road,Madison,WI,53716,False,2022-12-27 04:23:48,43.085306,-89.3008,11-21,11-21
1997,651-257-2002,12925 Lake Blvd,Lindstrom,MN,55045,False,2022-12-27 04:23:47,45.38994,-92.844716,20-20,20-20
2017,608-348-3060,490 Hwy 151 E,Platteville,USA,USA,False,2022-12-27 04:23:48,42.7313,-90.4617,30-40,30-40
1995,218-828-5066,413 W Washington Street,Brainerd,MN,56401,False,2022-12-27 04:23:47,46.357233,-94.216803,20-30,20-30
1988,763-535-6313,355 Willow Bend(corner of Jersey and Bass Lake Rd),Crystal,MN,55428,False,2022-12-27 04:23:47,45.053797,-93.366851,20-35,20-35
2013,608-825-3200,1585 West Main Street,Sun Prairie,WI,53590,False,2022-12-27 04:23:48,43.177896,-89.2397,19-29,19-29
2023,815-780-2900,248 Republic Avenue,Joliet,IL,60435,False,2022-12-27 04:23:48,41.52587,-88.138828,20-30,20-30
2014,920-393-7575,2530 Lineville Rd,Green Bay,WI,54313,False,2022-12-27 04:23:48,44.590904,-88.080882,25-40,25-40
2010,715-418-2700,1151 Division Street,Barron,WI,54812,False,2022-12-27 04:23:48,45.402458,-91.841596,20-30,20-30
2020,715-544-8262,2851 Post Road,Plover,WI,54467,False,2022-12-27 04:23:48,44.458917,-89.544217,20-30,20-30
2024,262-674-1321,N168W22724 PRAIRIE VIEW LANE,Jackson,WI,53037,False,2022-12-27 04:23:48,43.324992,-88.188447,17-27,17-27
2021,608-758-8888,1260 Milton Ave,Janesville,WI,53545,False,2022-12-27 04:23:48,42.70072,-89.00851,20-22,20-22
2003,262-771-0707,8115 Sheridan Road,Kenosha,WI,53143,False,2022-12-27 04:23:47,42.556618,-87.825091,15-25,15-25
2018,262-367-5444,519 Cottonwood Ave,Hartland,WI,53029,False,2022-12-27 04:23:48,43.096944,-88.3493,18-28,18-28
2026,715-735-3900,1703 Marinette Ave,Marinette,WI,54143,False,2022-12-27 04:23:48,45.08842,-87.65135,20-30,20-30
2030,920-233-3030,2301 Jackson Street,Oshkosh,WI,54901,False,2022-12-27 04:23:48,44.0452,-88.5429,13-28,13-28
2022,608-728-8080,2200 West Court Street,Janesville,WI,53545,False,2022-12-27 04:23:48,42.679859,-89.047751,20-26,20-26
2025,262-696-6440,1256 Capitol Drive,Pewaukee,WI,53072,False,2022-12-27 04:23:48,43.082099,-88.23716,17-27,17-27
2027,262-790-8900,17305 W Capitol Dr,Brookfield,WI,53045,False,2022-12-27 04:23:48,43.0889,-88.127404,20-30,20-30
2033,920-738-9680,333 W. Northland Ave.,Appleton,WI,54911,False,2022-12-27 04:23:49,44.2872,-88.4101,15-30,15-30
2032,920-380-4030,206 W. Calumet St.,Appleton,WI,54915,False,2022-12-27 04:23:48,44.244,-88.4065,14-29,14-29
2036,262-578-5150,58 West Market Street Ste H,Elkhorn,WI,53121,False,2022-12-27 04:23:49,42.693056,-88.54395,15-25,15-25
2029,920-235-2200,1179 S Washburn Street,Oshkosh,WI,54904,False,2022-12-27 04:23:48,44.0083,-88.583,15-30,15-30
2035,920-921-3800,301 South Main Street,Fond Du Lac,WI,54935,False,2022-12-27 04:23:49,43.7702,-88.4471,15-30,15-30
2037,920-687-9790,819 Schelfhout Lane #101,Kimberly WI,54136,54136,False,2022-12-27 04:23:49,44.260557,-88.325297,15-30,15-30
2040,715-345-0901,3033 Church St,Stevens Point,WI,54481,False,2022-12-27 04:23:49,44.506552,-89.568148,20-30,20-30
2044,715-423-5555,2880 8th St S,Wisconsin Rapids,WI,54494,False,2022-12-27 04:23:49,44.3694,-89.817223,20-30,20-30
2034,920-725-6656,436 S. Commercial St.,Neenah,WI,54956,False,2022-12-27 04:23:49,44.18309,-88.46442,15-30,15-30
2050,715-833-3930,1719 N Clairmont Ave,Eau Claire,WI,54703,False,2022-12-27 04:23:49,44.8164,-91.5405,13-23,13-23
2042,715-359-3030,3910 Schofield Ave,Schofield,WI,54476,False,2022-12-27 04:23:49,44.905922,-89.574476,20-35,20-35
2052,715-232-6333,705 S Broadway,Menomonie,WI,54751,False,2022-12-27 04:23:49,44.876536,-91.929897,25-35,25-35
2043,715-848-2776,301 S 2nd Ave,Wausau,WI,54401,False,2022-12-27 04:23:49,44.9607,-89.638,20-30,20-30
2041,715-387-3771,122 S Central Ave,Marshfield,WI,54449,False,2022-12-27 04:23:49,44.6668,-90.1738,24-39,24-39
2046,715-524-3030,704 E Green Bay St,Shawano,WI,54166,False,2022-12-27 04:23:49,44.78178,-88.599572,20-30,20-30
2047,920-356-0551,711 N Spring Street #B,Beaver Dam,WI,53916,False,2022-12-27 04:23:49,43.461987,-88.83384,20-30,20-30
2048,414-271-8990,719 W. Wisconsin,Milwaukee,WI,53233,False,2022-12-27 04:23:49,43.03867,-87.920989,20-30,20-30
2028,262-284-5522,148 s foster st,Saukville,WI,53080,False,2022-12-27 04:23:48,43.38305,-87.92905,20-30,20-30
2051,715-833-3933,3311 London Drive,Eau Claire,WI,54701,False,2022-12-27 04:23:49,44.785105,-91.462801,20-30,20-30
2070,920-457-1500,1107 N 14th St,Sheboygan,WI,53081,False,2022-12-27 04:23:50,43.756546,-87.72267,32-47,32-47
2056,715-425-5306,118 N Main Street,River Falls,WI,54022,False,2022-12-27 04:23:49,44.8588,-92.6256,20-30,20-30
2057,262-334-5577,906 S Main St,West Bend,WI,53095,False,2022-12-27 04:23:49,43.408609,-88.181612,30-40,30-40
2061,920-337-4850,2670 Monroe Rd,Green Bay,WI,54115,False,2022-12-27 04:23:50,44.45319,-87.995514,20-35,20-35
2031,920-748-7272,728 W Fond du Lac St,Ripon,WI,54971,False,2022-12-27 04:28:49,43.85041,-88.8501,25-35,25-35
2068,414-645-3303,1338 W Forest Home Ave,Milwaukee,WI,53204,False,2022-12-27 04:23:50,43.0117,-87.9288,21-31,21-31
2078,414-462-8999,7131 W Capitol Drive,Milwaukee,WI,53216,False,2022-12-27 04:23:50,43.089555,-88.001484,17-27,17-27
2079,414-763-3597,6015 West Forest Home Avenue,Milwaukee,WI,53220,False,2022-12-27 04:23:50,42.975518,-87.988672,17-27,17-27
2087,414-357-7775,7613 W Good Hope Ave,Milwaukee,WI,53223,False,2022-12-27 04:23:50,43.148483,-88.00584,17-27,17-27
2053,715-726-2626,354 Chippewa Mall Dr,Chippewa Falls,WI,54729,False,2022-12-27 04:23:49,44.9265,-91.3829,19-29,19-29
2077,414-249-5901,1828 North Farwell Avenue,Milwaukee,WI,53202,False,2022-12-27 04:23:50,43.054733,-87.890954,17-27,17-27
2091,262-681-6111,3743 Douglas Ave,Racine,WI,53402,False,2022-12-27 04:23:50,42.767,-87.8023,14-24,14-24
2083,262-618-2672,385 Falls Road,Grafton,WI,53024,False,2022-12-27 04:23:50,43.308514,-87.96174,17-27,17-27
2088,262-542-9330,325 E North St,Waukesha,WI,53188,False,2022-12-27 04:23:50,43.015217,-88.232884,17-27,17-27
2092,414-332-6888,3139 N Oakland,Milwaukee,WI,53211,False,2022-12-27 04:23:51,43.07555,-87.888059,17-27,17-27
2055,715-629-9700,609 North Water Street,Black River Falls,WI,54615,False,2022-12-27 04:28:49,44.304237,-90.843873,20-30,20-30
2065,414-352-5522,6918 N Teutonia Ave,Milwaukee,WI,53209,False,2022-12-27 04:28:50,43.14349,-87.954489,20-30,20-30
2100,920-563-5663,1311 Madison Ave,Fort Atkinson,WI,53568,False,2022-12-27 04:23:51,42.93865,-88.85593,20-28,20-28
2072,920-893-4800,26 S. Highland Ave,Plymouth,WI,53073,False,2022-12-27 04:23:50,43.7462,-87.96172,33-43,33-43
2090,608-312-2474,204 Park Ave,Beloit,WI,53511,False,2022-12-27 04:23:51,42.497721,-89.026885,15-25,15-25
2081,608-284-9565,5401 Caddis Bend,Fitchburg,WI,53711,False,2022-12-27 04:23:50,43.019417,-89.420135,17-27,17-27
2093,414-546-1000,10922 W National Ave,West Allis,WI,53227,False,2022-12-27 04:23:51,42.993404,-88.048609,17-27,17-27
2096,262-363-3663,920 Greenwald Ct.  #200,Mukwonago,WI,53149,False,2022-12-27 04:23:51,42.852608,-88.324745,15-25,15-25
2107,608-779-3030,224 Sand Lake Coulee Rd,Onalaska,WI,54650,False,2022-12-27 04:23:51,43.886355,-91.219774,25-35,25-35
2102,262-767-0210,2088 Milwaukee Ave,Burlington,WI,53105,False,2022-12-27 04:23:51,42.705848,-88.243281,15-25,15-25
2058,715-386-8099,706 19th Street,Hudson,WI,54016,False,2022-12-27 04:28:49,44.964,-92.7324,20-30,20-30
2101,715-688-3030,2570 Gracie Drive,Baldwin,WI,54002,False,2022-12-27 04:23:51,44.935286,-92.377418,20-30,20-30
2099,715-356-4242,8744 Hwy 51 Suite 3,Minocqua,WI,54548,False,2022-12-27 04:23:51,45.888751,-89.701964,15-30,15-30
2105,262-697-8247,7519 60th Ave #150,Kenosha,WI,53142,False,2022-12-27 04:23:51,42.56557,-87.87964,15-25,15-25
2106,414-764-7100,2181 E Rawson Ave,Oak Creek,WI,53154,False,2022-12-27 04:23:51,42.91455,-87.8837,20-30,20-30
2062,920-468-4700,2448 University ave,Green Bay,WI,54302,False,2022-12-27 04:28:50,44.513867,-87.960658,15-30,15-30
2076,414-422-4800,S74W16829 Janesville Rd,Muskego,WI,53150,False,2022-12-27 04:28:50,42.909671,-88.124932,15-30,15-30
2108,608-276-7676,737 South Gammon Road,Madison,WI,53719,False,2022-12-27 04:23:51,43.04834,-89.502628,18-28,18-28
2060,920-683-3881,1910 Washington St,Manitowoc,WI,54220,False,2022-12-27 04:28:49,44.089141,-87.673184,18-28,18-28
2066,920-262-3030,1009 E. Main Street,Watertown,WI,53094,False,2022-12-27 04:28:50,43.191927,-88.713376,20-20,20-20
2111,920-731-0100,4733 Michaels Drive Ste 2,Grand Chute,WI,54915,False,2022-12-27 04:28:51,44.267417,-88.477355,15-30,15-30
2115,608-355-5080,844 8th Ave,Baraboo,WI,53913,False,2022-12-27 04:23:51,43.475425,-89.756819,20-30,20-30
2113,920-485-4555,622 Washington St,Horicon,WI,53032,False,2022-12-27 04:23:51,43.444836,-88.64806,20-30,20-30
2104,262-569-6999,750 E. Wisconsin Ave.,Oconomowoc,WI,53066,False,2022-12-27 04:28:51,43.1076,-88.4888,20-20,20-20
2109,920-324-6111,106 Shaler Dr,Waupun,WI,53963,False,2022-12-27 04:28:51,43.633064,-88.717229,15-30,15-30
2116,715-292-6602,301 Main Street W,Ashland,WI,54806,False,2022-12-27 04:28:51,46.590495,-90.886156,14-29,14-29
2110,262-502-1818,N112W15800 W Mequon Rd,Germantown,WI,53022,False,2022-12-27 04:28:51,43.222042,-88.106234,20-30,20-30
2074,414-644-5444,2149 Miller Parkway,Milwaukee,WI,53219,False,2022-12-27 04:28:50,43.006053,-87.968484,16-26,16-26
2080,608-824-0800,6915 University,Middleton,WI,53562,False,2022-12-27 04:28:50,43.09645,-89.50113,20-30,20-30
2114,920-361-7272,247 Broadway St,Berlin,WI,54923,False,2022-12-27 04:28:51,43.96872,-88.95324,25-35,25-35
2097,608-255-2222,409 W Gorham Street,Madison,WI,53703,False,2022-12-27 04:28:51,43.073688,-89.39295,11-21,11-21
2121,715-362-2525,623 Lincoln Street,Rhinelander,WI,54501,False,2022-12-27 04:28:52,45.633089,-89.402754,20-35,20-35
2120,715-564-9900,1215 Elm Street,Cumberland,WI,54829,False,2022-12-27 04:28:52,45.532575,-92.021928,20-30,20-30
2127,513-539-2525,100 North Main Street,Monroe,OH,45050,False,2022-12-27 05:28:52,39.4467,-84.3596,15-25,15-25
2131,513-233-3555,2040 Beechmont Avenue,Mt. Washington,OH,45230,False,2022-12-27 05:28:52,39.0908,-84.3864,15-25,15-25
2126,513-735-2600,600 West Main St,Batavia,OH,45103,False,2022-12-27 05:28:52,39.082249,-84.186815,18-28,18-28
2118,920-982-7700,400 N Shawano St,New London,WI,54961,False,2022-12-27 04:28:52,44.395945,-88.747135,15-25,15-25
2112,414-236-5622,6300 West Brown Deer Road,Brown Deer,WI,53223,False,2022-12-27 04:28:51,43.178822,-87.988001,17-27,17-27
2133,513-792-0700,4110 E Galbraith Rd,Deer Park,OH,45236,False,2022-12-27 05:28:52,39.20827,-84.396857,20-30,20-30
2132,216-340-0888,5139 Mayfield Rd,Lyndhurst,OH,44124,False,2022-12-27 05:28:52,41.520415,-81.495942,20-30,20-30
2124,262-728-8888,1823 E. Geneva Street Unit H,Delavan,WI,53115,False,2022-12-27 04:28:52,42.628546,-88.612182,15-25,15-25
2128,513-494-2020,5765 SR-48,Maineville,OH,45039,False,2022-12-27 05:28:52,39.349706,-84.219109,13-23,13-23
2129,513-734-3500,110 East Plane Street,Bethel,OH,45106,False,2022-12-27 05:28:52,38.96376,-84.077848,15-25,15-25
2136,937-544-4242,708 E Main Street,West Union,OH,45693,False,2022-12-27 05:28:52,38.795693,-83.537904,15-25,15-25
2085,262-383-3636,2815 Durand Ave,Racine,WI,53403,False,2022-12-27 04:28:50,42.69672,-87.813455,15-25,15-25
2143,330-527-0505,8007 State St,Garrettsville,OH,44231,False,2022-12-27 05:28:52,41.2874,-81.1021,25-35,25-35
2142,937-444-9191,309A North High Street,Mount Orab,OH,45154,False,2022-12-27 05:28:52,39.031689,-83.919569,30-40,30-40
2135,330-847-2007,4602 E Mahoning Ave,Warren,OH,44483,False,2022-12-27 05:28:52,41.283669,-80.844965,15-25,15-25
2145,216-273-1212,10001 Chester Ave Suite J,Cleveland,OH,44106,False,2022-12-27 05:28:52,41.505784,-81.617913,20-30,20-30
2139,513-844-8333,4874 Mercedes Dr,Hamilton,OH,45011,False,2022-12-27 05:28:52,39.42575,-84.4537,15-25,15-25
2122,715-246-3030,1657 Doman Dr,New Richmond,WI,54017,False,2022-12-27 04:28:52,45.100867,-92.535367,20-30,20-30
2152,937-783-4995,209 South Broadway St,Blanchester,OH,45107,False,2022-12-27 05:28:53,39.29165,-83.98646,25-35,25-35
2157,330-966-9999,5892 Fulton Dr NW,Canton,OH,44718,False,2022-12-27 05:28:53,40.8561,-81.458,20-30,20-30
2150,440-576-3030,16 E Jefferson,Jefferson,OH,44047,False,2022-12-27 05:28:52,41.7384,-80.7668,30-40,30-40
2153,513-777-1830,8215 Highland Pointe Drive,West Chester,OH,45069,False,2022-12-27 05:28:53,39.347783,-84.395294,15-25,15-25
2160,740-384-4233,1305 South Pennsylvania Ave,Wellston,OH,45692,False,2022-12-27 05:28:53,39.1113,-82.5347,20-30,20-30
2117,608-253-1900,584 Wisconsin Dells Pkwy S,Wisconsin Dells,WI,53965,False,2022-12-27 04:28:51,43.586,-89.7833,20-30,20-30
2166,330-864-3133,2970 West Market Street,Fairlawn,OH,44333,False,2022-12-27 05:28:53,41.1293,-81.6126,20-30,20-30
2159,859-331-3500,160 Barnwood Drive,Edgewood,KY,41017,False,2022-12-27 05:28:53,39.018915,-84.577038,16-26,16-26
2162,197111,5406 North Summit Street,Toledo,OH,43611,False,2022-12-27 05:28:53,41.718824,-83.478576,20-35,20-35
2172,440-885-0334,6444 Pearl Road,Parma Heights,OH,44130,False,2022-12-27 05:28:53,41.3855,-81.7703,20-30,20-30
2163,440-428-5000,2707 Hubbard rd,Madison,OH,44057,False,2022-12-27 05:28:53,41.80109,-81.04801,15-25,15-25
2167,740-753-3307,1101 Chestnut,Nelsonville,OH,45764,False,2022-12-27 05:28:53,39.450011,-82.219585,25-35,25-35
2169,513-677-9700,6411 Branch Hill Guinea Pike,Loveland,OH,45140,False,2022-12-27 05:28:53,39.230616,-84.258973,15-25,15-25
2125,440-647-2020,508 South Main Street,Wellington,OH,44090,False,2022-12-27 05:28:52,41.1612,-82.2194,20-30,20-30
2175,513-772-3222,11424 Springfield Pike,Springdale,OH,45246,False,2022-12-27 05:28:53,39.282179,-84.485187,20-35,20-35
2067,414-462-8070,5430 North Lovers Lane Road,Milwaukee,WI,53225,False,2022-12-27 04:28:50,43.116357,-88.05516,17-27,17-27
2182,440-472-0300,7220 Pearl Road,Middleburg Heights,OH,44130,False,2022-12-27 05:28:53,41.369713,-81.803144,20-25,20-25
2171,440-933-3099,33382 Walker Rd Unit N,Avon Lake,OH,44012,False,2022-12-27 05:28:53,41.4934,-82.043,20-35,20-35
2178,614-834-0777,6430 Winchester Blvd,Canal Winchester,OH,43110,False,2022-12-27 05:28:53,39.8542,-82.8301,20-35,20-35
2177,740-694-7827,126 North Main Street,Fredericktown,OH,43019,False,2022-12-27 05:28:53,40.4822,-82.5432,20-31,20-31
2170,330-539-2333,1324 Vernon Odom Blvd,Akron,OH,44333,False,2022-12-27 05:28:53,41.065126,-81.56934,20-30,20-30
2144,937-864-0202,30 South Xenia Drive,Enon,OH,45323,False,2022-12-27 05:28:52,39.878023,-83.93688,20-30,20-30
2168,740-982-0040,230 W Main Street,Crooksville,OH,43731,False,2022-12-27 05:28:53,39.7701,-82.1028,15-25,15-25
2188,419-947-6000,28 S Main St,Mount Gilead,OH,43338,False,2022-12-27 05:28:54,40.5489,-82.8285,15-22,15-22
2064,920-494-9555,2815 S.Oneida St,Green Bay,WI,54304,False,2022-12-27 04:28:50,44.475282,-88.074139,25-40,25-40
2173,740-962-6000,44 N Kennebec Ave,McConnelsville,OH,43756,False,2022-12-27 05:28:53,39.6492,-81.8533,20-30,20-30
2179,740-942-1200,516 N Lincoln,Cadiz,OH,43907,False,2022-12-27 05:28:53,40.279229,-81.000522,20-30,20-30
2185,740-732-0732,520 West St,Caldwell,OH,43724,False,2022-12-27 05:28:53,39.748525,-81.516495,20-30,20-30
2191,463-237-2080,7002 Lake Plaza Drive Ste D,Indianapolis,IN,46220,False,2022-12-27 05:28:54,39.88231,-86.06751,20-30,20-30
2186,740-425-9999,146 W Main St,Barnesville,OH,43713,False,2022-12-27 05:28:53,39.9879,-81.1778,15-25,15-25
2063,920-496-6020,550 N Military Ave,Green Bay,WI,54303,False,2022-12-27 04:28:50,44.5376,-88.0544,15-30,15-30
2174,330-854-2600,2077 Locust Street,Canal Fulton,OH,44614,False,2022-12-27 05:28:53,40.882416,-81.574525,20-30,20-30
2195,262-248-5050,96 East Geneva Square,Lake Geneva,WI,53147,False,2022-12-27 04:28:54,42.606089,-88.424162,15-25,15-25
2196,740-967-3100,98 E Coshocton,Johnstown,OH,43031,False,2022-12-27 05:28:54,40.155141,-82.682778,20-35,20-35
2201,740-342-5141,122 N Main Street,New Lexington,OH,43764,False,2022-12-27 05:28:54,39.7142,-82.2077,20-30,20-30
2204,740-654-1300,1114 N Memorial Drive,Lancaster,OH,43130,False,2022-12-27 05:28:54,39.725504,-82.608998,20-30,20-30
2164,440-632-5556,15410 West High Street,Middlefield,OH,44062,False,2022-12-27 05:28:53,41.4634,-81.0919,20-30,20-30
2194,513-722-3300,6780 Goshen Road,Goshen,OH,45122,False,2022-12-27 05:28:54,39.2307,-84.1581,15-25,15-25
2205,740-397-3151,321 South Main Street,Mount Vernon,OH,43050,False,2022-12-27 05:28:54,40.3902,-82.4859,23-33,23-33
2202,740-385-9655,1027 W Hunter St,Logan,OH,43138,False,2022-12-27 05:28:54,39.5423,-82.4227,15-25,15-25
2197,262-670-8811,46 S Main Street,Hartford,WI,53027,False,2022-12-27 04:28:54,43.316972,-88.378282,20-30,20-30
2207,740-455-3161,1645 Maysville Ave,Zanesville,OH,43701,False,2022-12-27 05:28:54,39.914483,-82.014698,20-30,20-30
2209,740-455-3193,1710 E Pike,Zanesville,OH,43701,False,2022-12-27 05:28:54,39.9428,-81.9805,20-30,20-30
2210,740-439-3555,738 Wheeling Ave,Cambridge,OH,43725,False,2022-12-27 05:28:54,40.024756,-81.591243,20-30,20-30
2220,330-706-0030,1423 Wooster Rd. W,Barberton,OH,44203,False,2022-12-27 05:28:54,41.005179,-81.639994,15-25,15-25
2206,740-622-9345,604 South Second Street,Coshocton,OH,43812,False,2022-12-27 05:28:54,40.267509,-81.869193,20-30,20-30
2208,740-455-3126,2347 Maple Ave,Zanesville,OH,43701,False,2022-12-27 05:28:54,39.9665,-82.01,35-45,35-45
2213,740-366-7347,1226 N 21st St,Newark,OH,43055,False,2022-12-27 05:28:54,40.0814,-82.4278,20-31,20-31
2214,330-264-9800,306 Beall Avenue,Wooster,OH,44691,False,2022-12-27 05:28:54,40.801719,-81.934737,20-30,20-30
2227,740-927-0088,680 Corylus Dr,Pataskala,OH,43062,False,2022-12-27 05:28:55,40.003944,-82.678066,20-30,20-30
2231,419-462-9999,144 S Liberty St,Galion,OH,44833,False,2022-12-27 05:28:55,40.7332,-82.7858,20-30,20-30
2224,330-343-4434,88 Iron Ave,Dover,OH,44622,False,2022-12-27 05:28:55,40.5157,-81.4668,20-30,20-30
2221,330-336-0330,117 Main Street,Wadsworth,OH,44281,False,2022-12-27 05:28:54,41.0241,-81.7289,12-17,12-17
2226,330-568-5005,30 E Liberty St,Hubbard,OH,44425,False,2022-12-27 05:28:55,41.156054,-80.567641,20-30,20-30
2215,419-464-9999,406 South Wheeling St,Oregon,OH,43616,False,2022-12-27 05:28:54,41.643363,-83.48751,17-30,17-30
2230,419-289-0030,627 Claremont Ave,Ashland,OH,44805,False,2022-12-27 05:28:55,40.8637,-82.3212,20-25,20-25
2235,419-529-6222,359 Trimble Road,Mansfield,OH,44906,False,2022-12-27 05:28:55,40.768834,-82.552109,20-28,20-28
2238,419-683-4909,420 Seltzer,Crestline,OH,44827,False,2022-12-27 05:28:55,40.7874,-82.7365,20-25,20-25
2236,419-347-3000,62 East Main Street,Shelby,OH,44875,False,2022-12-27 05:28:55,40.8813,-82.6568,20-30,20-30
2223,740-922-5700,1026 Water St,Uhrichsville,OH,44683,False,2022-12-27 05:28:55,40.3993,-81.3483,23-33,23-33
2229,216-230-3900,1012 Prospect Ave,Cleveland,OH,44115,False,2022-12-27 05:28:55,41.499036,-81.683943,20-30,20-30
